TransactionID,AccountID,FundID,TransactionType,Amount,TransactionDate,Notes
TR2217,AC128,DODFX,transfer,10594.61,2023-07-18,Buy focus picture skill whether.
TR2218,AC128,DODLX,sell,7145.15,2023-05-11,Mind doctor out blood say.
TR2219,AC128,DODWX,withdrawal,13458.2,2023-08-14,Spend special difference center stop sport matter bring.
TR2220,AC128,DODFX,sell,97355.77,2023-11-30,Cut finish push then writer understand.
TR2221,AC128,DODBX,dividend reinvestment,58688.95,2023-10-06,Someone could little eye suggest.
TR2222,AC128,DODLX,transfer,5453.84,2023-05-16,Low detail significant day share.
TR2223,AC128,DODBX,sell,77209.99,2024-03-04,Person point employee check enough social writer.
TR2224,AC128,DODLX,withdrawal,39234.33,2023-09-01,Painting store bar price key so.
TR2225,AC128,DODGX,transfer,91700.53,2023-10-19,Institution including rest beautiful.
TR2226,AC128,DODLX,transfer,61753.46,2024-03-27,Natural perhaps force time contain fund.
TR2227,AC128,DODBX,sell,72866.2,2023-11-16,Inside manage play fine.
TR2228,AC128,DODFX,withdrawal,98614.07,2023-11-06,Economic relate popular billion benefit.
TR2229,AC128,DODGX,deposit,1702.61,2023-10-31,Energy time career Republican.
TR2230,AC129,DODGX,withdrawal,36010.0,2023-03-24,Job shoulder require difficult.
TR2231,AC129,DODGX,deposit,48517.32,2023-10-17,Begin on cause we eat region stand.
TR2232,AC129,DODBX,sell,77001.24,2023-06-24,Tv answer improve I.
TR2233,AC129,DODBX,sell,97456.13,2023-04-30,Indicate mission say risk contain door.
TR2234,AC129,DODIX,sell,34870.41,2023-02-23,Hotel worry the still fact movie.
TR2235,AC129,DODFX,deposit,38851.83,2023-08-20,Summer reality song find this whose.
TR2236,AC129,DODIX,sell,76046.69,2023-04-16,Hospital evidence season present science attack.
TR2237,AC129,DODGX,transfer,96101.53,2024-03-24,Away bed his middle by.
TR2238,AC129,DODIX,deposit,16907.2,2023-01-15,Room almost response write.
TR2239,AC129,DODIX,buy,25716.57,2024-05-11,Fly glass music travel member western quickly.
TR2240,AC129,DODLX,transfer,87537.16,2023-05-20,Clear mouth water relate rule leader will.
TR2241,AC129,DODBX,withdrawal,60250.43,2023-02-09,Better medical important break time receive.
TR2242,AC129,DODBX,buy,78760.38,2023-02-28,Rate tell enjoy believe movie.
TR2243,AC130,DODIX,deposit,29725.85,2023-06-05,Kitchen citizen hospital.
TR2244,AC130,DODIX,withdrawal,19086.84,2024-04-08,Give full east message through plant way.
TR2245,AC130,DODWX,dividend reinvestment,67590.76,2023-04-20,Career first save cause agency war only.
TR2246,AC130,DODFX,dividend reinvestment,84108.22,2023-12-23,Other use prepare challenge take laugh people.
TR2247,AC130,DODLX,deposit,34634.29,2024-05-05,Condition feel official start.
TR2248,AC130,DODFX,deposit,77648.41,2023-06-03,Wonder purpose staff benefit life top beat.
TR2249,AC130,DODIX,dividend reinvestment,94214.61,2023-09-08,Very professor account Democrat price.
TR2250,AC131,DODFX,transfer,74122.14,2023-11-15,Tend yes civil form.
TR2251,AC131,DODLX,deposit,92747.97,2023-06-29,Tough poor property ten.
TR2252,AC131,DODWX,deposit,9521.76,2023-07-29,Phone rock century table.
TR2253,AC131,DODGX,buy,42505.71,2024-04-06,Number wife so.
TR2254,AC131,DODGX,transfer,64825.56,2023-11-17,Newspaper run realize grow loss.
TR2255,AC131,DODGX,withdrawal,51074.9,2023-08-08,Herself beat face choose begin firm.
TR2256,AC131,DODGX,deposit,22250.91,2023-06-25,Purpose compare least discuss.
TR2257,AC131,DODWX,transfer,7048.31,2023-09-01,Energy tree still production maintain ago money true.
TR2258,AC131,DODIX,transfer,28190.54,2023-04-16,Day assume data perform rich.
TR2259,AC131,DODGX,deposit,96964.56,2023-11-24,Year teach enter traditional pull.
TR2260,AC131,DODLX,dividend reinvestment,23950.08,2023-05-22,Point machine which too financial.
TR2261,AC132,DODBX,withdrawal,83639.58,2024-04-14,Fund six memory newspaper month.
TR2262,AC132,DODFX,sell,96145.17,2023-10-11,Consumer machine bar knowledge star.
TR2263,AC132,DODIX,sell,20854.77,2024-02-21,Information turn prove fine director.
TR2264,AC132,DODWX,deposit,54438.25,2023-05-06,Evidence figure standard.
TR2265,AC132,DODFX,deposit,75985.98,2024-03-16,Pretty information citizen imagine.
TR2266,AC132,DODLX,dividend reinvestment,13127.06,2024-02-10,Artist game argue hundred authority.
TR2267,AC132,DODGX,deposit,73035.67,2024-03-02,Long deep great watch visit rise animal able.
TR2268,AC132,DODLX,withdrawal,53213.3,2023-12-15,Wish worker player.
TR2269,AC132,DODWX,buy,28888.88,2024-02-10,Various line the.
TR2270,AC132,DODFX,dividend reinvestment,22664.84,2023-01-21,Task suffer to trouble.
TR2271,AC132,DODBX,dividend reinvestment,10396.54,2024-02-22,Political class be investment garden.
TR2272,AC132,DODLX,sell,67114.22,2023-05-02,Page knowledge wonder should tend commercial.
TR2273,AC132,DODBX,transfer,90435.5,2024-01-22,Water health officer whatever use together.
TR2274,AC133,DODLX,withdrawal,18093.03,2024-01-06,Allow together TV process daughter like clearly Congress.
TR2275,AC133,DODGX,sell,66631.76,2024-05-06,Great time red lay explain leave.
TR2276,AC133,DODFX,withdrawal,48694.34,2023-11-27,Believe involve military whether.
TR2277,AC133,DODIX,transfer,98521.75,2023-11-11,Eye so successful growth simply so marriage whom.
TR2278,AC133,DODBX,buy,53600.05,2023-06-29,Financial business possible.
TR2279,AC133,DODGX,transfer,95901.37,2023-03-04,Door wear strategy building use mission.
TR2280,AC133,DODIX,transfer,37490.03,2023-08-16,Network instead similar win create public.
TR2281,AC133,DODBX,withdrawal,62529.06,2023-07-25,Pm create near doctor gas order.
TR2282,AC133,DODGX,withdrawal,46710.95,2023-06-02,Fish miss both budget yourself.
TR2283,AC133,DODFX,sell,59351.68,2023-03-29,Glass professional down affect operation ever.
TR2284,AC133,DODGX,buy,46007.88,2023-06-04,Production military many some early conference picture help.
TR2285,AC133,DODIX,transfer,27988.46,2023-05-03,Citizen reason new example.
TR2286,AC133,DODFX,sell,40092.33,2024-05-27,Skill other option bit win.
TR2287,AC133,DODWX,dividend reinvestment,63412.45,2023-10-19,Several hit themselves.
TR2288,AC133,DODFX,dividend reinvestment,38096.49,2024-03-19,Into shoulder past member build few.
TR2289,AC133,DODIX,transfer,31599.2,2023-03-10,North south spend find.
TR2290,AC133,DODIX,deposit,47790.39,2023-07-08,Make for between television add stand wind.
TR2291,AC133,DODFX,dividend reinvestment,31553.56,2023-08-21,Suffer season itself church nothing look around.
TR2292,AC133,DODBX,deposit,39640.4,2023-11-05,Democrat expect actually election doctor traditional.
TR2293,AC133,DODWX,withdrawal,90105.04,2024-02-19,Shake employee music account.
TR2294,AC133,DODFX,dividend reinvestment,69831.1,2023-07-24,Real hour soldier gun product develop mind indeed.
TR2295,AC134,DODGX,deposit,11073.73,2023-07-07,Ground help throw per evening woman career mean.
TR2296,AC134,DODLX,dividend reinvestment,40923.91,2023-09-09,Can performance PM upon your.
TR2297,AC134,DODWX,withdrawal,80023.3,2023-06-23,Stage me painting recent who they.
TR2298,AC134,DODBX,dividend reinvestment,92240.23,2023-04-16,Final garden show guess west rock.
TR2299,AC134,DODFX,dividend reinvestment,34285.62,2024-03-30,Three probably huge actually husband hold similar.
TR2300,AC134,DODBX,withdrawal,62157.56,2024-05-09,Huge among country national benefit.
TR2301,AC134,DODBX,withdrawal,80524.03,2024-02-26,Air time including one.
TR2302,AC134,DODGX,sell,46836.33,2023-04-02,Health study all third oil case.
TR2303,AC134,DODIX,buy,68014.28,2023-02-22,Politics explain market move may.
TR2304,AC134,DODWX,transfer,90315.67,2023-01-19,Travel believe item whatever talk movie his.
TR2305,AC134,DODWX,sell,91142.06,2024-02-20,Specific above case establish live instead.
TR2306,AC134,DODGX,buy,79217.95,2023-05-11,Field forward bank however center policy event west.
TR2307,AC134,DODIX,transfer,3553.63,2023-04-25,Fear include serve politics different former.
TR2308,AC134,DODWX,transfer,65255.69,2023-09-04,Force fight type response interesting key pull.
TR2309,AC134,DODGX,withdrawal,17123.16,2023-11-08,Hear body figure also.
TR2310,AC134,DODFX,deposit,64371.33,2023-04-02,Give scientist focus well.
TR2311,AC134,DODIX,transfer,1125.55,2024-05-17,Blood standard bill a cover economic.
TR2312,AC134,DODWX,buy,72299.23,2024-04-09,Three national understand protect service water bag.
TR2313,AC134,DODGX,sell,33573.85,2023-01-04,Consider summer majority.
TR2314,AC134,DODIX,deposit,17568.2,2024-01-31,Happy should away size take sell.
TR2315,AC134,DODFX,buy,86982.68,2024-01-05,Beat back policy make Democrat.
TR2316,AC134,DODLX,deposit,27067.61,2023-04-13,Character imagine to available such pull.
TR2317,AC134,DODBX,transfer,60623.53,2024-03-04,Some allow economy reflect pressure various million.
TR2318,AC134,DODBX,withdrawal,32651.52,2024-04-16,Interest quickly focus stay can test serve.
TR2319,AC134,DODBX,transfer,16067.68,2023-12-25,Fast worker race share really size ask.
TR2320,AC134,DODIX,buy,88783.88,2024-02-14,Professor seven will argue write own.
TR2321,AC135,DODBX,dividend reinvestment,88415.74,2023-07-30,End energy thought price star computer between activity.
TR2322,AC135,DODIX,sell,32666.23,2023-03-03,Whose land fly child forget when.
TR2323,AC135,DODIX,withdrawal,47390.73,2024-02-21,Quality address hour former nearly.
TR2324,AC135,DODLX,transfer,69528.83,2023-06-12,Add fill prove save these.
TR2325,AC135,DODFX,withdrawal,23283.44,2023-11-27,Music box which box process modern.
TR2326,AC135,DODGX,transfer,43458.35,2024-05-24,Move everything issue it left.
TR2327,AC135,DODGX,withdrawal,55434.11,2023-06-30,Leave candidate country everybody happen.
TR2328,AC135,DODGX,buy,43476.88,2023-10-03,Society administration task develop chair education skin.
TR2329,AC135,DODWX,buy,26318.56,2023-06-12,Future mouth rest bag thing election.
TR2330,AC135,DODBX,withdrawal,54224.83,2024-03-01,Building about seven write foreign fast new imagine.
TR2331,AC135,DODFX,sell,45197.82,2023-03-17,System why out.
TR2332,AC135,DODLX,buy,81212.58,2023-09-12,Write commercial economy.
TR2333,AC135,DODBX,sell,79962.56,2023-03-09,Raise time population deal senior child.
TR2334,AC135,DODLX,deposit,23362.08,2024-04-26,Organization road record team why.
TR2335,AC135,DODGX,deposit,47769.89,2023-03-29,Pattern table remember total could state unit page.
TR2336,AC135,DODWX,dividend reinvestment,35089.58,2023-10-23,Risk grow far expert.
TR2337,AC135,DODBX,withdrawal,20437.1,2023-07-06,Believe daughter no job management mother.
TR2338,AC135,DODBX,buy,74797.41,2024-04-14,Skill whole discover lose activity economic.
TR2339,AC135,DODWX,deposit,50790.66,2023-12-01,Sell attorney medical actually water two.
TR2340,AC135,DODGX,dividend reinvestment,4531.86,2024-05-08,Democratic almost former suffer provide generation born.
TR2341,AC135,DODGX,dividend reinvestment,28792.0,2023-12-16,Board how check student affect.
TR2342,AC136,DODIX,buy,35590.26,2023-07-07,Old actually notice mission.
TR2343,AC136,DODBX,deposit,57747.07,2023-07-04,Finally heart field seven director value power.
TR2344,AC136,DODLX,dividend reinvestment,99116.03,2023-10-19,Food look recognize or scientist beat.
TR2345,AC136,DODLX,transfer,83562.48,2023-10-26,Fall charge career require stage west even.
TR2346,AC136,DODGX,transfer,60339.66,2024-04-10,Enjoy factor matter rock.
TR2347,AC136,DODBX,sell,15645.79,2023-10-25,Answer when back every first avoid.
TR2348,AC136,DODLX,deposit,78450.9,2023-10-23,By author federal region benefit save.
TR2349,AC136,DODLX,withdrawal,93570.55,2023-07-10,Hand heavy seek anything food.
TR2350,AC136,DODWX,transfer,64424.34,2023-12-15,Read recently long.
TR2351,AC136,DODLX,sell,32691.07,2024-03-30,Short property improve before often.
TR2352,AC136,DODIX,buy,92932.24,2023-03-15,According piece raise end almost west possible run.
TR2353,AC136,DODWX,deposit,11554.24,2023-02-24,Reach evidence according always.
TR2354,AC136,DODFX,withdrawal,6890.17,2024-02-03,Enjoy today beautiful against rule keep state.
TR2355,AC136,DODLX,buy,99097.79,2023-05-05,Add half hundred eat air perform.
TR2356,AC136,DODLX,transfer,97217.47,2023-01-08,Project happy treat explain herself at language.
TR2357,AC136,DODBX,transfer,45653.34,2024-04-14,Half brother individual must over any ever.
TR2358,AC136,DODBX,buy,4153.82,2024-05-11,Through serve performance.
TR2359,AC137,DODIX,deposit,76741.14,2024-05-11,Officer anyone as Republican public message laugh.
TR2360,AC137,DODFX,buy,1727.42,2024-02-12,Foreign notice art.
TR2361,AC137,DODFX,withdrawal,54331.98,2024-01-10,Yet measure bit word blood course down.
TR2362,AC137,DODWX,dividend reinvestment,40306.63,2023-12-30,Possible need consumer bad.
TR2363,AC137,DODIX,sell,51679.35,2024-04-12,My also student whom her two institution thank.
TR2364,AC137,DODFX,dividend reinvestment,68639.78,2023-12-31,Build series per husband.
TR2365,AC137,DODGX,withdrawal,68783.55,2023-09-15,Many generation state fly possible own quickly.
TR2366,AC137,DODBX,buy,13847.68,2023-01-08,Deep half than season same bar various.
TR2367,AC137,DODLX,buy,75842.36,2023-01-01,International think these.
TR2368,AC137,DODBX,buy,20036.78,2023-02-07,Institution product mind his fact.
TR2369,AC137,DODGX,withdrawal,33395.97,2023-05-11,Class official film rate.
TR2370,AC137,DODFX,deposit,47328.64,2024-01-12,Political if ago push.
TR2371,AC137,DODLX,withdrawal,1318.41,2024-01-17,Who section alone dream admit nearly.
TR2372,AC137,DODIX,transfer,7362.03,2023-12-12,Choose point lot yet man explain.
TR2373,AC137,DODFX,sell,71583.35,2024-04-04,Local avoid ahead save.
TR2374,AC137,DODBX,buy,37052.31,2023-12-22,Summer rather example toward.
TR2375,AC138,DODBX,sell,34887.72,2024-02-15,Technology whole professor.
TR2376,AC138,DODIX,sell,29708.23,2023-04-05,Like skill kid magazine spend.
TR2377,AC138,DODBX,withdrawal,19994.57,2023-03-20,Office be cell short.
TR2378,AC138,DODLX,sell,52808.37,2023-09-17,Chance be happen money your international though natural.
TR2379,AC138,DODWX,withdrawal,50822.92,2024-01-04,Trouble administration mission two.
TR2380,AC138,DODLX,deposit,18211.78,2024-02-09,Throughout take quickly design.
TR2381,AC138,DODLX,deposit,4962.84,2023-02-11,That attention happen trial big natural race which.
TR2382,AC138,DODLX,sell,40811.41,2023-05-16,Field east feel how group into.
TR2383,AC138,DODGX,sell,84787.18,2023-07-10,Group line trial stage.
TR2384,AC138,DODWX,transfer,38405.98,2024-05-15,Hair start among white.
TR2385,AC138,DODGX,dividend reinvestment,87780.31,2023-04-25,Meeting and attorney claim executive research.
TR2386,AC138,DODBX,buy,47313.86,2023-02-04,Shake human information education.
TR2387,AC138,DODBX,dividend reinvestment,13858.45,2024-05-16,Necessary seven myself find lawyer.
TR2388,AC138,DODIX,withdrawal,255.86,2023-06-19,Would necessary near next rich agent reality.
TR2389,AC138,DODFX,sell,64922.6,2023-07-22,Him table glass fish.
TR2390,AC138,DODLX,sell,10783.85,2024-01-02,Woman month maintain.
TR2391,AC138,DODLX,dividend reinvestment,40783.93,2024-01-24,Data family let method idea.
TR2392,AC138,DODLX,transfer,53909.68,2023-07-02,Anything need top be staff avoid common.
TR2393,AC138,DODIX,buy,56885.3,2023-10-31,Officer always more bed short pattern.
TR2394,AC138,DODWX,dividend reinvestment,20988.45,2023-12-21,Cost investment cause partner national fear.
TR2395,AC138,DODFX,sell,11063.72,2024-01-01,Page prevent argue newspaper dark involve.
TR2396,AC138,DODFX,withdrawal,54163.05,2023-08-03,Describe home wrong year very lose case.
TR2397,AC138,DODWX,deposit,95818.14,2023-08-01,Visit cell accept now spend.
TR2398,AC138,DODGX,sell,93334.79,2023-10-23,Study world name win son.
TR2399,AC138,DODBX,deposit,43857.37,2023-11-26,Degree to career strong join scientist.
TR2400,AC138,DODIX,buy,33997.27,2024-03-03,Writer color sound notice but to.
TR2401,AC138,DODBX,buy,23837.38,2024-05-12,Media western dinner.
TR2402,AC138,DODGX,sell,33877.1,2023-07-18,Budget course after region carry them.
TR2403,AC138,DODFX,sell,29599.94,2023-11-21,Kitchen most great heavy drive task.
TR2404,AC139,DODBX,withdrawal,82990.99,2023-10-18,Their necessary three training.
TR2405,AC139,DODFX,deposit,66439.66,2023-08-26,Choose just away ready religious fire.
TR2406,AC139,DODIX,dividend reinvestment,67785.45,2023-07-29,Move tell provide.
TR2407,AC139,DODLX,withdrawal,55015.74,2024-05-30,Quite sometimes operation professor painting deep rock.
TR2408,AC139,DODBX,deposit,70513.62,2023-01-07,Develop bank government campaign none.
TR2409,AC139,DODFX,dividend reinvestment,48285.15,2023-11-07,Could treatment anyone control suggest network into last.
TR2410,AC139,DODIX,sell,7566.53,2023-11-03,Respond almost attorney.
